DOI	PubMed_ID	Scopus_ID	Web_of_Science_ID	URL	Database	Document_Type_Final	Document_Type_Scopus	Document_Type_Web_of_Science	Document_Type_Other	Reference_Detail	CORE	Authors	Title 	Year	Publication_Date 	Early_Access_Date	Source_Title 	ISSN	ISBN	Volume	Issue	Page_Start	Page_End	Supplemental_Issue	Special_Issue	Meeting_Abstract	Notes	Reference_Type	Document_Citation	CARDIA_Document_Cited	Level_of_Influence	Scopus	WOS	PubMed	Embase	ASC	CINAHL	CHC	APA_PI	CK	Uptodate	NU	PQC	WC	AHRQ	PPH	CDC	HP2020	Healthgov	MedlinePlus	NAP	OA	Dataverse	Dryad	Figshare	Mendeley_Data	OSF	Vivili	Zenodo	DigitalHub
10.2337/db12-1329-1552	NA	NA	WOS:000209842903032			Meeting Abstract		Meeting Abstract	Meeting Abstract	MS (Abstract)	CORE	"Klein, OL; Okwuosa, T; Chan, C; Schreiner, P; Liu, K; Green, D"	Changes in Pro-Coagulant Factors and Development of Insulin Resistance: The Coronary Artery Risk Development in Young Adults (CARDIA) Study	2012	1-Jun		DIABETES	0012-1797		61		A353	A354			1362-P	Journal indexed in Scpous with some conference proceedings but this abstract is not. 					0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1016/j.fertnstert.2012.07.157	NA	NA	WOS:000209842700138			Meeting Abstract		Meeting Abstract	Meeting Abstract	AS (Abstract)	CORE	"McLean, MR; Bates, GW; Sternfeld, B; Schreiner, P; Siscovick, D; Wellons, M"	DECREASED OVARIAN FUNCTION IN PREMENOPAUSAL WOMEN IS ASSOCIATED WITH INCREASED CENTRAL ADIPOSITY OVER TEN YEARS: THE CORONARY ARTERY RISK DEVELOPMENT IN YOUNG ADULT WOMEN'S STUDY	2012	SEP		FERTILITY AND STERILITY	0015-0282		98	3	S42	S42	S		O-137	Journal indexed in Scopus but not this abstract. 	Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000209838401647			Meeting Abstract		Meeting Abstract	Meeting Abstract	MS (Abstract)	CORE	"Arynchyn, A; Zhu, S; Terry, G; Smith, LJ; Sikany, J; Jacobs, D; Carr, J; Sood, A"	Ct-measured visceral adiposity is associated with asthma in middle-aged women: The cardia study	2013			 American Journal of Respiratory and Critical Care Medicine			187								Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000209838201462			Meeting Abstract		Meeting Abstract	Meeting Abstract	MS (Abstract)	CORE	"Mirabelli, MC; Beavers, SF; Flanders, WD; Chatterjee, AB"	Five-year reliability of self-reported asthma history among adult study participants	2014			 American Journal of Respiratory and Critical Care Medicine			189								Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000209790203208			Meeting Abstract		Meeting Abstract	Meeting Abstract	MS (Abstract)	CORE	"Khan, SS; Shah, SJ; Liu, KJ; Lewis, CE; Shay, C; Goff, DC; Reis, JP; Lloyd-Jones, DM; Allen, NB"	The impact of body-mass index trajectories during early adulthood on cardiac mechanics in middle age: The CARDIA study	2014			 Circulation			130								Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000209790202240			Meeting Abstract		Meeting Abstract	Meeting Abstract	MS (Abstract)	CORE	"Kishi, S; Teixido-Tura, G; Ning, HY; Venkatesh, BA; Wu, C; Almeida, A; Choi, EY; Gjesdal, O; Cox, C; Jacobs, DR; Schreiner, PJ; Gidding, SS; Liu, K; Lima, JA"	Cumulative blood pressure in early adulthood and cardiac dysfunction in middle age: Coronary artery risk development in young adults (CARDIA) study	2014			 Circulation			130								Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000209790202238			Meeting Abstract		Meeting Abstract	Meeting Abstract	MS (Abstract)	CORE	"Yano, Y; Ning, HY; Muntner, P; Reis, J; Calhoun, D; Viera, A; Levine, D; David, J; Shimbo, D; Liu, K; Greenland, P; Lloyd-Jones, D"	Nocturnal Blood Pressure in Young Adults and Cognitive Function in Midlife: The CARDIA Study	2014	25-Nov		CIRCULATION	0009-7322		130						11968	Journal is indexed in Scopus but abstracts are not. 					0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000209790202213			Meeting Abstract		Meeting Abstract	Meeting Abstract	MS (Abstract)	CORE	"Rasmussen-Torvik, L; Colangelo, L; Lima, J; Jacobs, D; Rodrigez, C; Lloyd-Jones, D; Shah, S"	Widely Varying Prevalence of Diastolic Dysfunction by Different Classification Criteria: The Cardia Study	2014	25-Nov		CIRCULATION	0009-7322		130						15955	Journal is indexed in Scopus but abstracts are not. 					0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000209790200200			Meeting Abstract		Meeting Abstract	Meeting Abstract	MS (Abstract)	CORE	"Sharma, R; Kishi, S; Ambale-Venkatesh, B; Colangelo, L; Reis, J; Lloyd-Jones, D; Lewis, C; Sidney, S; Jacobs, D; Liu, K; Gidding, S; Lima, JA"	Framingham Risk Trajectories Predict Left Ventricular Dyssynchrony as a Measure of Subclinical Myocardial Dysfunction: The Coronary Artery Risk Development in Young Adults (CARDIA) Study	2014	25-Nov		CIRCULATION	0009-7322		130						16673	Journal is indexed in Scopus but abstracts are not. 					0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000209789000162			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Nayak, S; Hubbard, A; Sidney, S; Syme, SL"	SELF-RATED HEALTH IN THE CARDIA STUDY: A RECURSIVE PARTITIONING APPROACH TO CONTEXTUALISING HEALTH DETERMINANTS	2014	SEP		JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH	0143-005X		68		A73	A74	1		PP66		WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.2337/db13-2693-2822	23792725	NA	WOS:000209473603492			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Zaheer, SN; Carnethon, MR; Wallia, A; Jacobs, DR; Schreiner, PJ; De Chavez, PJD; Molitch, ME; Carson, AP; Sternfeld, B; Lewis, CE; Carr, JJ; Shay, CM"	Association of Central Adiposity With Insulin Resistance in Normal Weight Adults: The CARDIA Study	2013	JUL		DIABETES	0012-1797		62		A696	A696	1		2735-PO	Abstract not indexed in Scopus.	Embase Journal Article				0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.2337/db13-1395-1677	NA	NA	WOS:000209473602154			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Chow, LS; Jacobs, DR; Carnethon, M; Stern-Feld, B; Eberly, LE; Austin, E; Zhu, N; Sidney, S; Bouchard, C; Schreiner, PJ"	Maintained Fitness May Especially Benefit Young Adults With High BMI & Insulin Resistance: The CARDIA Study	2013	JUL		DIABETES	0012-1797		62		A405	A405	1		1552-P		Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.2337/db13-1395-1677	NA	NA	WOS:000209473602152			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Xun, PC; Liu, K; Cao, WH; Daviglus, M; Loria, C; Steffes, M; Jacobs, DR; He, K"	Fasting Insulin Levels Predict Incidence of Diabetes among American Young Adults: The CARDIA Study	2013	JUL		DIABETES	0012-1797		62		A405	A405	1		1550-P		Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.2337/db13-1395-1677	NA	NA	WOS:000209473602146			Meeting Abstract		Meeting Abstract	Meeting Abstract	MS (Abstract)	CORE	"Zhang, XP; Imperatore, G; Barker, LE; Beckles, GL; Williams, DE; Albright, AL; Bullard, KM; Gregg, E"	Depressive symptoms and incidence of diabetes	2013			 Diabetes			62		 A403						Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.2337/db13-859-1394	23792716	NA	WOS:000209473601663			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Gunderson, EP; Chiang, V; Jacobs, DR; Goff, DC; Gross, MD; Quesenberry, CP; Sidney, S; Lewis, CE"	Incidence of Type 2 Diabetes in Women of Reproductive Age by Gestational Diabetes Mellitus: Prospective CARDIA Cohort Screened Before and After Pregnancy	2013	JUL		DIABETES	0012-1797		62		A355	A355	1		1357-P	Abstract not indexed in Scopus.	Embase Journal Article				0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208885006331			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Hamad, YA; Armstrong, AC; Kishi, S; Gidding, SS; Jacobs, DR; Sidney, S; Lewis, CE; Cook, NL; Liu, KJ; Lima, J"	Smoking at Age 18 to 30 is Associated with Diastolic Function Over a 25-Year Follow-Up Period: The CARDIA Study	2012	20-Nov		CIRCULATION	0009-7322		126	21			S		16927	Journal is indexed in Scopus but abstracts are not. 	Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208885006243			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Desai, CS; Ning, HY; Liu, K; Reis, J; Gidding, SS; Lima, JC; Lloyd-Jones, DM"	Association of Cardiovascular Health in Young Adulthood with Left Ventricular Structure and Function Later in Life: The Coronary Artery Risk Development in Young Adults (Cardia) Study	2012	20-Nov		CIRCULATION	0009-7322		126	21			S		16640	Journal is indexed in Scopus but abstracts are not. 	Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208885005019			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Teixido-Tura, G; Almeida, A; Choi, EY; Giesdal, O; Ning, HY; Jacobs, D; Dietz, H; Liu, K; Sidney, S; Lewis, C; Gidding, S; Evangelista, A; Lima, J"	Correlates of Aortic Root Dilatation among Young Adults Over a 20 Year Period: The Coronary Artery Risk Development in Young Adults (CARDIA) Study	2012	20-Nov		CIRCULATION	0009-7322		126	21			S		14973	Journal is indexed in Scopus but abstracts are not. 	Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208885005005			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Teixido-Tura, G; Almeida, A; Choi, EY; Gjesdal, O; Armstrong, A; Ning, HY; Jacobs, D; Schreiner, P; Liu, K; Gidding, S; Lima, JA"	Diastolic Blood Pressure Relates to Incipient Lv Systolic Dysfunction by Speckle Tracking Myocardial Imaging: A 25-Year Follow-Up Study of the Cardia Cohort	2012	20-Nov		CIRCULATION	0009-7322		126	21			S		14948	Journal is indexed in Scopus but abstracts are not. 	Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208885003262			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Rajaram, M; Armstrong, AC; Kishi, S; Gidding, SS; Colangelo, LA; Lewis, CE; Sidney, S; Jacobs, DR; Liu, K; Lima, JA"	Association of Systemic Inflammation with Speckle Tracking Derived Left Ventricular Peak Systolic Strain In Young Adults Over a 10-Year Follow-Up Period: The CARDIA Study	2012	20-Nov		CIRCULATION	0009-7322		126	21			S		13509	Journal is indexed in Scopus but abstracts are not. 	Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208885002084			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Armstrong, AC; Gidding, SS; Colangelo, LA; Gjesdal, O; Liu, K; Lewis, CE; Bibbins-Domingo, K; Sidney, S; Schreiner, PJ; Jacobs, DR; Williams, OD; Goff, DC; Lima, JA"	Left ventricular Mass in Young Healthy Adults Predicts 20-year Clinical Cardiovascular Events Beyond the Global Cardiovascular Framingham 10 Year Risk Score: The Coronary Artery Risk Development in Young Adults (CARDIA) Study	2012	20-Nov		CIRCULATION	0009-7322		126	21			S		11976	Journal is indexed in Scopus but abstracts are not. 	Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208885002080			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Kishi, S; Armstrong, AC; Jacobs, DR; Gidding, SS; Hamad, Y; Sidney, S; Lewis, CE; Schreiner, PJ; Shikany, JM; Liu, K; Lima, JA"	Assessment of Left Ventricular Volumes and Ejection Fraction Using Speckle Tracking Echocardiography Avoids Time Consuming Manual Off-line Analysis: The CARDIA Study	2012	20-Nov		CIRCULATION	0009-7322		126	21			S		11969	Journal is indexed in Scopus but abstracts are not. 	Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208885002052			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Kishi, S; Armstrong, AC; Jacobs, DR; Gidding, SS; Carr, JJ; Terry, G; Liu, K; Goff, DC; Lima, JA"	Association of Obesity in Early Adulthood with Myocardial Shortening over a 25-year Follow-up Period: The Coronary Artery Risk Development in Young Adults (CARDIA) Study	2012	20-Nov		CIRCULATION	0009-7322		126	21			S		11916	Journal is indexed in Scopus but abstracts are not. 	Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1007/s11606-011-1730-9	NA	NA	WOS:000208812700208			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Vijayaraghavan, M; Kushel, M; Vittinghoff, E; Kertesz, S; Jacobs, D; Lewis, C; Sidney, S; Bibbins-Domingo, K"	HOUSING INSTABILITY AND INCIDENT HYPERTENSION IN THE CARDIA COHORT	2011	MAY		JOURNAL OF GENERAL INTERNAL MEDICINE	0884-8734		26		S116	S116	1				Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208771002246			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Jacobs, D; Thyagarajan, B; Kalhan, R; Rosenberg, S; Duprez, D; Smith, LJ"	Rate of decline of forced vital capacity predicts future hypertension: The Coronary Artery Risk Development in Young Adults (CARDIA) Study	2010			AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE	1073-449X		181						A3135	Jouranl indexed in Scopus and some abstracts but this abstract was not. 	Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208770303287			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Sood, A; Qualls, C; Jacobs, D; Smith, LJ"	Adult-Onset Asthma Becomes The Preponderant Phenotype In Women At Age 40 Years: The Cardia Study	2011			AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE	1073-449X		183						A3746	Jouranl indexed in Scopus and some abstracts but this abstract was not. 	Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208770302670			Meeting Abstract		Meeting Abstract	Meeting Abstract	MS (Abstract)	CORE	"Cuttica, MJ; Colangelo, L; Lima, J; Ogunyankin, K; Thyagarajan, B; Rosenberg, S; Liu, K; Jacobs, D; Lloyd-Jones, D; Kalhan, R"	Echocardiographic abnormalities in young adults are associated with reduced lung function	2011			 American Journal of Respiratory and Critical Care Medicine			183	1							Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208770302027			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Arynchyn, A; Smith, L; Sood, A; Jacobs, D; Thyagarajan, B; Williams, D"	Weight Loss And Pulmonary Function Changes In Middle Age Adults: The Cardia Study	2011			AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE	1073-449X		183						A2656	Jouranl indexed in Scopus and some abstracts but this abstract was not. 	Embase Journal Article				0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208733105468			Meeting Abstract		Meeting Abstract		MS Cannot Find	CORE	"Arynchyn, A; Widome, R; Smith, L; Jacobs, D; Gross, M; Williams, OD"	Oxidative Stress and Respiratory Symptoms in Active Smokers Exposed to Environmental Tobacco Smoke (ETS): The CARDIA Study	2009			AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE	1073-449X		179						A5877	Jouranl indexed in Scopus and some abstracts but this abstract was not. 	WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208733101320			Meeting Abstract		Meeting Abstract		MS Cannot Find	CORE	"Nahid, P; Horne, DJ; Reiner, AP; Jarlsberg, LG; Hopewell, PC; Bibbins-Domingo, K"	Risk of Tuberculosis Infection among Participants in the CARDIA Study	2009			AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE	1073-449X		179						A2201	Jouranl indexed in Scopus and some abstracts but this abstract was not. 	WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208467806344			Meeting Abstract		Meeting Abstract		MS Cannot Find	CORE	"Zamora, D; Gordon-Larsen, P; Jacobs, DR; Loria, C; Popkin, BM"	Long-term adherence to the 2005 Dietary Guidelines for Americans is associated with lower risk of diabetes: 20-year findings from the Coronary Artery Risk Development in Young Adults (CARDIA) study	2008	APR		FASEB JOURNAL	0892-6638		22							Journal indexed in Scopus but not this abstract. 	WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208231603195			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Paynter, N; Lewis, CE; Goff, DC; Loria, CM; Kiefe, CI; Lloyd-Jones, DM"	Cardiovascular Risk Factor Accumulation in Young Adults Over 20 Years of Follow-Up: the Coronary Artery Risk Development in Young Adults (CARDIA) study	2010	23-Nov		CIRCULATION	0009-7322		122	21			S		A19558	Journal is indexed in Scopus but abstracts are not. 	WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208231602514			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Wilkins, JT; Ning, HY; Gidding, SS; Polak, JF; Lloyd-Jones, DM"	Associations Between a Parental History of Premature Cardiovascular Disease and Coronary Calcium and Carotid Intima-Media Thickness: The Coronary Artery Risk Development In Young Adults (CARDIA) Cohort	2010	23-Nov		CIRCULATION	0009-7322		122	21			S		A17507	Journal is indexed in Scopus but abstracts are not. 	WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208231602130			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Okwuosa, T; Greenland, P; Ning, HY; Liu, K; Lloyd-Jones, DM"	Yield of Screening for Coronary Artery Calcium in Middle Aged Adults Based on 10-Year Framingham Risk Scores: The Coronary Artery Risk Development in Young Adults Study	2010	23-Nov		CIRCULATION	0009-7322		122	21			S		A16295	Journal is indexed in Scopus but abstracts are not. 	WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208231602120			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Okwuosa, T; Klein, O; Chan, C; Schreiner, P; Liu, K; Green, D"	Changes in Fibrinogen Levels Track Longitudinally with Changes in Traditional Cardiovascular Risk Factors from Young Adulthood to Middle Age: The Coronary Artery Risk Development in Young Adults Study	2010	23-Nov		CIRCULATION	0009-7322		122	21			S		A16267	Journal is indexed in Scopus but abstracts are not. 	WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208231602105			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Hankinson, A; Daviglus, ML; Loria, C; Lewis, CE; Liu, K"	Longer Duration of Overweight/Obesity Associated with Higher Odds of Developing Hypertension or Dyslipidemia: The Coronary Artery Risk Development in Young Adults (CARDIA) Study	2010	23-Nov		CIRCULATION	0009-7322		122	21			S		A16208	Journal is indexed in Scopus but abstracts are not. 	WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208231602045			Meeting Abstract		Meeting Abstract		AS (Abstract)	CORE	"Sands, MR; Lauderdale, DS; Knutson, KL; Liu, K; Loucks, EB"	Sleep Duration and Carotid Intima-Media Thickness in the CARDIA Study	2010	23-Nov		CIRCULATION	0009-7322		122	21			S		A16034		Journal indexed in Scopus but abstracts are not. 				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208231601604			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Walsh, J; Soliman, EZ; Prineas, R; Liu, K; Daviglus, ML; Ning, HY; Lloyd-Jones, DM"	Association of Cardiovascular Risk Factors with Incident ECG-LVH and Increasing LVMI in a Biracial Population: Coronary Artery Risk Development in Young Adults (CARDIA) Study	2010	23-Nov		CIRCULATION	0009-7322		122	21			S		A14537	Journal is indexed in Scopus but abstracts are not. 	WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000208231600787			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Liu, K; Daviglus, M; Colangelo, L; Loria, C; Lloyd-Jones, D"	Maintaining Low Cardiovascular Disease (CVD) Risk Profile from Young Adulthood to Middle Age by Healthy Lifestyle: The CARDIA Study	2010	23-Nov		CIRCULATION	0009-7322		122	21			S		A12250	Journal is indexed in Scopus but abstracts are not. 	WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1249/00005768-200605001-01812	NA	NA	WOS:000208070803207			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Lee, CD; Jacobs, DR; Iribarren, C; Sidney, S"	Cardiorespiratory Fitness and Coronary Artery Calcium in Young Adults: The Cardia Study	2006	MAY		MEDICINE AND SCIENCE IN SPORTS AND EXERCISE	0195-9131		38	5	S430	S430	S			Journal indexed in Scopus but this abstract is not. 	WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000202962000314			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Kertesz, SG; Pletcher, MJ; Safford, MM; Halanych, JH; Sidney, S; Schumacher, J; Kiefe, CI"	Mortality outcomes among healthy young adults who use illicit drugs (the cardia study)	2006	APR		JOURNAL OF GENERAL INTERNAL MEDICINE	0884-8734		21		89	89	4				WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000189165800311			Meeting Abstract		Meeting Abstract		MS (Abstract)	CORE	"Loria, CM; Liu, K; Carnethon, M; Lewis, CE; Sidney, S; Savage, P"	Race-gender differences in prevalence of metabolic syndrome components: The CARDIA Study.	2004	24-Feb		CIRCULATION	0009-7322		109	7	E132	E133			P258	Journal is indexed in Scopus but abstracts are not. 	WOS Meeting Abstract				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	NA	NA	WOS:000189165800304			Meeting Abstract		Meeting Abstract		AS (Abstract)	CORE	"Daviglus, ML; Siscovick, D; Lewis, CE; Schreiner, PJ; Sternfeld, B; Permanente, K; Williams, OD; Fornage, M; Mahan, J; Schwartz, SM; Liu, K; Yan, LJL; Wang, RW; Steinkampf, M"	Androgen levels in young women and development of the metabolic syndrome before menopause: The CARDIA Study.	2004	24-Feb		CIRCULATION	0009-7322		109	7	E131	E131			P251		Journal indexed in Scopus but abstracts are not. 				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
